,channels,counts
350,246.52183871,124.0
351,247.33001371,107.0
352,248.13818871,112.0
353,248.94636371,117.0
354,249.75453871000002,103.0
355,250.56271371000003,126.0
356,251.37088870999997,128.0
357,252.17906370999998,119.0
358,252.98723870999999,105.0
359,253.79541371,144.0
360,254.60358871,126.0
361,255.41176371,117.0
362,256.21993871,129.0
363,257.02811371,116.0
364,257.83628871,113.0
365,258.64446371,126.0
366,259.45263871,113.0
367,260.26081371,141.0
368,261.06898871,102.0
369,261.87716371,113.0
370,262.68533871,103.0
371,263.49351371,125.0
372,264.30168871,108.0
373,265.10986371,118.0
374,265.91803871,122.0
375,266.72621371,121.0
376,267.53438871,108.0
377,268.34256371,130.0
378,269.15073871,133.0
379,269.95891371,112.0
380,270.76708871,132.0
381,271.57526371,101.0
382,272.38343871,119.0
383,273.19161371,139.0
384,273.99978871,105.0
385,274.80796371,130.0
386,275.61613871000003,117.0
387,276.42431371,115.0
388,277.23248871,117.0
389,278.04066371,113.0
390,278.84883871,133.0
391,279.65701371,113.0
392,280.46518871,115.0
393,281.27336371,103.0
394,282.08153871,137.0
395,282.88971371,109.0
396,283.69788871000003,107.0
397,284.50606371,104.0
398,285.31423871,95.0
399,286.12241371,124.0
400,286.93058871,113.0
401,287.73876371,118.0
402,288.54693871,109.0
403,289.35511371,120.0
404,290.16328871,112.0
405,290.97146371,100.0
406,291.77963871000003,116.0
407,292.58781371,117.0
408,293.39598871,96.0
409,294.20416371,105.0
410,295.01233871,103.0
411,295.82051371,108.0
412,296.62868871,109.0
413,297.43686371,106.0
414,298.24503871,105.0
415,299.05321371,117.0
416,299.86138871,104.0
417,300.66956371,104.0
418,301.47773871,107.0
419,302.28591371,98.0
420,303.09408871,111.0
421,303.90226371,97.0
422,304.71043871,100.0
423,305.51861371,112.0
424,306.32678871,109.0
425,307.13496371,105.0
426,307.94313871,84.0
427,308.75131371,90.0
428,309.55948871,124.0
429,310.36766371,120.0
430,311.17583871,104.0
431,311.98401371,103.0
432,312.79218871,106.0
433,313.60036371,114.0
434,314.40853871,107.0
435,315.21671371,125.0
436,316.02488871,102.0
437,316.83306371,115.0
438,317.64123871,109.0
439,318.44941371,95.0
440,319.25758871,102.0
441,320.06576371,118.0
442,320.87393871,119.0
443,321.68211371,114.0
444,322.49028871,111.0
445,323.29846371,111.0
446,324.10663871,136.0
447,324.91481371,106.0
448,325.72298871,121.0
449,326.53116371,97.0
450,327.33933871,117.0
451,328.14751371,109.0
452,328.95568871,111.0
453,329.76386371,99.0
454,330.57203871,110.0
455,331.38021371,136.0
456,332.18838871,113.0
457,332.99656371,102.0
458,333.80473871,108.0
459,334.61291371,92.0
460,335.42108871,108.0
461,336.22926371,85.0
462,337.03743871,114.0
463,337.84561371,102.0
464,338.65378871,112.0
465,339.46196371,100.0
466,340.27013871,122.0
467,341.07831371,121.0
468,341.88648871,97.0
469,342.69466371,88.0
470,343.50283871,119.0
471,344.31101371,105.0
472,345.11918871,106.0
473,345.92736371,106.0
474,346.73553871,115.0
475,347.54371371,126.0
476,348.35188871,90.0
477,349.16006371,101.0
478,349.96823871,116.0
479,350.77641371,123.0
480,351.58458871,105.0
481,352.39276371,107.0
482,353.20093871,119.0
483,354.00911371,90.0
484,354.81728871,101.0
485,355.62546371,98.0
486,356.43363871,106.0
487,357.24181371,108.0
488,358.04998871,103.0
489,358.85816371,105.0
490,359.66633871,105.0
491,360.47451371,107.0
492,361.28268871,102.0
493,362.09086371,101.0
494,362.89903871,114.0
495,363.70721371,114.0
496,364.51538871,102.0
497,365.32356371,113.0
498,366.13173871,107.0
499,366.93991371,97.0
500,367.74808871,115.0
501,368.55626371,103.0
502,369.36443871,104.0
503,370.17261371,118.0
504,370.98078871,122.0
505,371.78896371,100.0
506,372.59713871,107.0
507,373.40531371,108.0
508,374.21348871,94.0
509,375.02166371,111.0
510,375.82983871,81.0
511,376.63801371,96.0
512,377.44618871,141.0
513,378.25436371,118.0
514,379.06253871,97.0
515,379.87071371,105.0
516,380.67888871,100.0
517,381.48706371,110.0
518,382.29523871,92.0
519,383.10341371,111.0
520,383.91158871,95.0
521,384.71976371,99.0
522,385.52793871,129.0
523,386.33611371,121.0
524,387.14428871,104.0
525,387.95246371,92.0
526,388.76063871,94.0
527,389.56881371,120.0
528,390.37698871,133.0
529,391.18516371,110.0
530,391.99333871,102.0
531,392.80151371,121.0
532,393.60968871,110.0
533,394.41786371,116.0
534,395.22603871,105.0
535,396.03421371,111.0
536,396.84238871,103.0
537,397.65056371,82.0
538,398.45873871,110.0
539,399.26691371,106.0
540,400.07508871,80.0
541,400.88326371,135.0
542,401.69143871,83.0
543,402.49961371,95.0
544,403.30778871,116.0
545,404.11596371,112.0
546,404.92413871,97.0
547,405.73231370999997,109.0
548,406.54048871,104.0
549,407.34866371,110.0
550,408.15683871,111.0
551,408.96501371,111.0
552,409.77318871,98.0
553,410.58136371,107.0
554,411.38953871,117.0
555,412.19771371,114.0
556,413.00588871,119.0
557,413.81406370999997,110.0
558,414.62223871,111.0
559,415.43041371,104.0
560,416.23858871,110.0
561,417.04676371,104.0
562,417.85493871,132.0
563,418.66311371,110.0
564,419.47128871,107.0
565,420.27946371,113.0
566,421.08763871,121.0
567,421.89581370999997,122.0
568,422.70398871,109.0
569,423.51216371,103.0
570,424.32033871,118.0
571,425.12851371,101.0
572,425.93668871,94.0
573,426.74486371,115.0
574,427.55303871,113.0
575,428.36121371,141.0
576,429.16938871,133.0
577,429.97756370999997,99.0
578,430.78573871,128.0
579,431.59391371,123.0
580,432.40208871,117.0
581,433.21026371,88.0
582,434.01843871,103.0
583,434.82661371,104.0
584,435.63478871,103.0
585,436.44296371,114.0
586,437.25113871,117.0
587,438.05931370999997,104.0
588,438.86748871,106.0
589,439.67566371,109.0
590,440.48383871,103.0
591,441.29201371,113.0
592,442.10018871,111.0
593,442.90836371,121.0
594,443.71653871,120.0
595,444.52471371,105.0
596,445.33288871,93.0
597,446.14106370999997,105.0
598,446.94923871,99.0
599,447.75741371,105.0
600,448.56558871,93.0
601,449.37376371,86.0
602,450.18193871,106.0
603,450.99011371,100.0
604,451.79828871,92.0
605,452.60646371,90.0
606,453.41463871,87.0
607,454.22281370999997,99.0
608,455.03098871,95.0
609,455.83916371,83.0
610,456.64733871,99.0
611,457.45551371,67.0
612,458.26368871,94.0
613,459.07186371,87.0
614,459.88003871,79.0
615,460.68821371,78.0
616,461.49638871,75.0
617,462.30456370999997,78.0
618,463.11273871,83.0
619,463.92091371,93.0
620,464.72908871,73.0
621,465.53726371,82.0
622,466.34543871,95.0
623,467.15361371,99.0
624,467.96178871,73.0
625,468.76996371,63.0
626,469.57813871,79.0
627,470.38631370999997,77.0
628,471.19448871,68.0
629,472.00266371,85.0
630,472.81083871,80.0
631,473.61901371,56.0
632,474.42718871,52.0
633,475.23536371,60.0
634,476.04353871,70.0
635,476.85171371,65.0
636,477.65988871,75.0
637,478.46806371,53.0
638,479.27623871000003,65.0
639,480.08441371000004,63.0
640,480.89258871000004,60.0
641,481.70076371000005,40.0
642,482.50893871000005,55.0
643,483.31711370999994,60.0
644,484.12528870999995,45.0
645,484.93346370999996,44.0
646,485.74163870999996,41.0
647,486.54981370999997,49.0
648,487.35798871,47.0
649,488.16616371,57.0
650,488.97433871,40.0
651,489.78251371,40.0
652,490.59068871,38.0
653,491.39886371,30.0
654,492.20703871,40.0
655,493.01521371,49.0
656,493.82338871,31.0
657,494.63156371,38.0
658,495.43973871000003,39.0
659,496.24791371000003,26.0
660,497.05608871000004,29.0
661,497.86426371000005,41.0
662,498.67243871000005,34.0
663,499.48061370999994,32.0
664,500.28878870999995,25.0
665,501.09696370999995,27.0
666,501.90513870999996,37.0
667,502.71331370999997,39.0
668,503.52148870999997,29.0
669,504.32966371,29.0
670,505.13783871,19.0
671,505.94601371,30.0
672,506.75418871,27.0
673,507.56236371,26.0
674,508.37053871,21.0
675,509.17871371,22.0
676,509.98688871,20.0
677,510.79506371,26.0
678,511.60323871,30.0
679,512.41141371,27.0
680,513.21958871,18.0
681,514.02776371,30.0
682,514.83593871,20.0
683,515.6441137099999,16.0
684,516.45228871,17.0
685,517.26046371,26.0
686,518.06863871,20.0
687,518.87681371,26.0
688,519.68498871,22.0
689,520.49316371,19.0
690,521.30133871,22.0
691,522.10951371,22.0
692,522.91768871,16.0
693,523.72586371,16.0
694,524.53403871,20.0
695,525.34221371,18.0
696,526.15038871,15.0
697,526.95856371,20.0
698,527.76673871,27.0
699,528.57491371,15.0
700,529.38308871,16.0
701,530.19126371,16.0
702,530.99943871,19.0
703,531.8076137099999,21.0
704,532.61578871,14.0
705,533.42396371,11.0
706,534.23213871,14.0
707,535.04031371,13.0
708,535.84848871,21.0
709,536.65666371,16.0
710,537.46483871,22.0
711,538.27301371,20.0
712,539.08118871,14.0
713,539.88936371,19.0
714,540.69753871,20.0
715,541.50571371,19.0
716,542.31388871,14.0
717,543.12206371,11.0
718,543.93023871,13.0
719,544.73841371,13.0
720,545.54658871,23.0
721,546.35476371,10.0
722,547.16293871,9.0
723,547.9711137099999,12.0
724,548.77928871,13.0
725,549.58746371,14.0
726,550.39563871,14.0
727,551.20381371,15.0
728,552.01198871,9.0
729,552.82016371,12.0
730,553.62833871,12.0
731,554.43651371,13.0
732,555.24468871,13.0
733,556.05286371,15.0
734,556.86103871,12.0
735,557.66921371,17.0
736,558.47738871,4.0
737,559.28556371,13.0
738,560.09373871,18.0
739,560.90191371,10.0
740,561.71008871,7.0
741,562.51826371,16.0
742,563.32643871,11.0
743,564.1346137099999,12.0
744,564.94278871,9.0
745,565.75096371,13.0
746,566.55913871,14.0
747,567.36731371,9.0
748,568.17548871,9.0
749,568.98366371,15.0
750,569.79183871,9.0
751,570.60001371,8.0
752,571.40818871,11.0
753,572.21636371,10.0
754,573.02453871,14.0
755,573.83271371,12.0
756,574.64088871,7.0
757,575.44906371,11.0
758,576.25723871,10.0
759,577.06541371,14.0
760,577.87358871,13.0
761,578.68176371,11.0
762,579.48993871,14.0
763,580.2981137099999,19.0
764,581.10628871,12.0
765,581.91446371,10.0
766,582.72263871,15.0
767,583.53081371,19.0
768,584.33898871,12.0
769,585.14716371,14.0
770,585.95533871,12.0
771,586.76351371,16.0
772,587.57168871,16.0
773,588.37986371,18.0
774,589.18803871,11.0
775,589.99621371,12.0
776,590.80438871,9.0
777,591.61256371,12.0
778,592.42073871,15.0
779,593.22891371,16.0
780,594.03708871,13.0
781,594.84526371,15.0
782,595.65343871,12.0
783,596.4616137099999,16.0
784,597.26978871,15.0
785,598.07796371,20.0
786,598.88613871,13.0
787,599.69431371,19.0
788,600.50248871,18.0
789,601.31066371,29.0
790,602.11883871,25.0
791,602.92701371,29.0
792,603.73518871,29.0
793,604.54336371,23.0
794,605.35153871,23.0
795,606.15971371,21.0
796,606.96788871,29.0
797,607.77606371,33.0
798,608.58423871,32.0
799,609.39241371,26.0
800,610.20058871,50.0
801,611.00876371,35.0
802,611.81693871,48.0
803,612.6251137099999,51.0
804,613.4332887099999,47.0
805,614.24146371,44.0
806,615.04963871,65.0
807,615.85781371,58.0
808,616.66598871,51.0
809,617.47416371,56.0
810,618.28233871,55.0
811,619.09051371,68.0
812,619.89868871,80.0
813,620.70686371,66.0
814,621.51503871,80.0
815,622.32321371,92.0
816,623.13138871,90.0
817,623.93956371,104.0
818,624.74773871,96.0
819,625.55591371,117.0
820,626.36408871,92.0
821,627.17226371,112.0
822,627.98043871,115.0
823,628.7886137099999,135.0
824,629.5967887099999,108.0
825,630.40496371,146.0
826,631.21313871,148.0
827,632.02131371,161.0
828,632.82948871,151.0
829,633.63766371,158.0
830,634.44583871,217.0
831,635.25401371,255.0
832,636.06218871,200.0
833,636.87036371,232.0
834,637.67853871,221.0
835,638.48671371,255.0
836,639.29488871,229.0
837,640.10306371,242.0
838,640.91123871,236.0
839,641.71941371,283.0
840,642.52758871,264.0
841,643.33576371,280.0
842,644.14393871,261.0
843,644.9521137099999,294.0
844,645.7602887099999,305.0
845,646.56846371,311.0
846,647.37663871,317.0
847,648.18481371,335.0
848,648.99298871,337.0
849,649.80116371,309.0
850,650.60933871,391.0
851,651.41751371,364.0
852,652.22568871,373.0
853,653.03386371,358.0
854,653.84203871,374.0
855,654.65021371,424.0
856,655.45838871,383.0
857,656.26656371,416.0
858,657.07473871,428.0
859,657.88291371,445.0
860,658.69108871,353.0
861,659.49926371,422.0
862,660.30743871,438.0
863,661.1156137099999,431.0
864,661.9237887099999,391.0
865,662.73196371,368.0
866,663.54013871,463.0
867,664.34831371,433.0
868,665.15648871,407.0
869,665.96466371,379.0
870,666.77283871,437.0
871,667.58101371,471.0
872,668.38918871,444.0
873,669.19736371,420.0
874,670.00553871,480.0
875,670.81371371,411.0
876,671.62188871,346.0
877,672.43006371,429.0
878,673.23823871,405.0
879,674.04641371,442.0
880,674.85458871,368.0
881,675.66276371,420.0
882,676.47093871,425.0
883,677.2791137099999,429.0
884,678.0872887099999,373.0
885,678.89546371,372.0
886,679.70363871,405.0
887,680.51181371,374.0
888,681.31998871,308.0
889,682.12816371,357.0
890,682.93633871,381.0
891,683.74451371,384.0
892,684.55268871,318.0
893,685.36086371,298.0
894,686.16903871,375.0
895,686.97721371,369.0
896,687.78538871,307.0
897,688.59356371,312.0
898,689.40173871,253.0
899,690.20991371,289.0
900,691.01808871,247.0
901,691.82626371,246.0
902,692.63443871,250.0
903,693.44261371,224.0
904,694.2507887099999,226.0
905,695.05896371,227.0
906,695.86713871,231.0
907,696.67531371,217.0
908,697.48348871,159.0
909,698.29166371,191.0
910,699.09983871,181.0
911,699.90801371,170.0
912,700.71618871,154.0
913,701.52436371,160.0
914,702.33253871,156.0
915,703.14071371,156.0
916,703.94888871,129.0
917,704.75706371,143.0
918,705.56523871,143.0
919,706.37341371,106.0
920,707.18158871,95.0
921,707.98976371,106.0
922,708.79793871,107.0
923,709.60611371,97.0
924,710.4142887099999,77.0
925,711.2224637099999,87.0
926,712.03063871,69.0
927,712.83881371,76.0
928,713.64698871,66.0
929,714.45516371,80.0
930,715.26333871,55.0
931,716.07151371,59.0
932,716.87968871,55.0
933,717.68786371,65.0
934,718.49603871,59.0
935,719.30421371,58.0
936,720.11238871,40.0
937,720.92056371,44.0
938,721.72873871,51.0
939,722.53691371,35.0
940,723.34508871,22.0
941,724.15326371,27.0
942,724.96143871,28.0
943,725.76961371,20.0
944,726.5777887099999,29.0
945,727.3859637099999,21.0
946,728.19413871,18.0
947,729.00231371,19.0
948,729.81048871,18.0
949,730.61866371,13.0
950,731.42683871,6.0
951,732.23501371,8.0
952,733.04318871,14.0
953,733.85136371,10.0
954,734.65953871,15.0
955,735.46771371,11.0
956,736.27588871,8.0
957,737.08406371,6.0
958,737.89223871,7.0
959,738.70041371,8.0
960,739.50858871,4.0
961,740.31676371,8.0
962,741.12493871,5.0
963,741.93311371,6.0
964,742.7412887099999,8.0
965,743.5494637099999,4.0
966,744.35763871,8.0
967,745.16581371,2.0
968,745.97398871,2.0
969,746.78216371,5.0
970,747.59033871,4.0
971,748.39851371,1.0
972,749.20668871,2.0
973,750.01486371,7.0
974,750.82303871,1.0
975,751.63121371,1.0
976,752.43938871,1.0
977,753.24756371,3.0
978,754.05573871,3.0
979,754.86391371,3.0
980,755.67208871,3.0
981,756.48026371,3.0
982,757.28843871,2.0
983,758.09661371,2.0
984,758.9047887099999,2.0
985,759.7129637099999,1.0
986,760.52113871,0.0
987,761.32931371,2.0
988,762.13748871,1.0
989,762.94566371,0.0
990,763.75383871,0.0
991,764.56201371,0.0
992,765.37018871,0.0
993,766.17836371,2.0
994,766.98653871,3.0
995,767.79471371,2.0
996,768.60288871,1.0
997,769.41106371,3.0
998,770.21923871,1.0
999,771.02741371,5.0
1000,771.83558871,4.0
1001,772.64376371,3.0
1002,773.45193871,1.0
1003,774.26011371,1.0
1004,775.0682887099999,5.0
1005,775.8764637099999,1.0
1006,776.68463871,0.0
1007,777.49281371,4.0
1008,778.30098871,1.0
1009,779.10916371,3.0
1010,779.91733871,2.0
1011,780.72551371,1.0
1012,781.53368871,0.0
1013,782.34186371,1.0
1014,783.15003871,1.0
1015,783.95821371,1.0
1016,784.76638871,0.0
1017,785.57456371,2.0
1018,786.38273871,2.0
1019,787.19091371,2.0
1020,787.99908871,0.0
1021,788.80726371,2.0
1022,789.61543871,0.0
1023,790.42361371,0.0
1024,791.2317887099999,3.0
1025,792.0399637099999,1.0
1026,792.84813871,1.0
1027,793.65631371,2.0
1028,794.46448871,0.0
1029,795.27266371,2.0
1030,796.08083871,0.0
1031,796.88901371,0.0
1032,797.69718871,1.0
1033,798.50536371,0.0
1034,799.31353871,0.0
1035,800.12171371,1.0
1036,800.92988871,2.0
1037,801.73806371,3.0
1038,802.54623871,0.0
1039,803.35441371,0.0
1040,804.16258871,2.0
1041,804.97076371,1.0
1042,805.77893871,0.0
1043,806.58711371,0.0
1044,807.3952887099999,1.0
1045,808.2034637099999,1.0
1046,809.0116387099999,1.0
1047,809.81981371,2.0
1048,810.62798871,0.0
1049,811.43616371,4.0
1050,812.24433871,0.0
1051,813.05251371,0.0
1052,813.86068871,0.0
1053,814.66886371,0.0
1054,815.47703871,1.0
1055,816.28521371,1.0
1056,817.09338871,0.0
1057,817.90156371,1.0
1058,818.70973871,0.0
1059,819.51791371,0.0
1060,820.32608871,3.0
1061,821.13426371,1.0
1062,821.94243871,4.0
1063,822.75061371,2.0
1064,823.5587887099999,2.0
1065,824.3669637099999,2.0
1066,825.1751387099999,2.0
1067,825.98331371,2.0
1068,826.79148871,1.0
1069,827.59966371,1.0
1070,828.40783871,0.0
1071,829.21601371,0.0
1072,830.02418871,1.0
1073,830.83236371,3.0
1074,831.64053871,2.0
1075,832.44871371,1.0
1076,833.25688871,3.0
1077,834.06506371,0.0
1078,834.87323871,1.0
1079,835.68141371,0.0
1080,836.48958871,3.0
1081,837.29776371,1.0
1082,838.10593871,0.0
1083,838.91411371,1.0
1084,839.7222887099999,2.0
1085,840.5304637099999,0.0
1086,841.3386387099999,0.0
1087,842.14681371,1.0
1088,842.95498871,1.0
1089,843.76316371,0.0
1090,844.57133871,0.0
1091,845.37951371,1.0
1092,846.18768871,1.0
1093,846.99586371,2.0
1094,847.80403871,0.0
1095,848.61221371,0.0
1096,849.42038871,3.0
1097,850.22856371,1.0
1098,851.03673871,0.0
1099,851.84491371,2.0
1100,852.65308871,0.0
1101,853.46126371,3.0
1102,854.26943871,0.0
1103,855.07761371,0.0
1104,855.8857887099999,3.0
1105,856.6939637099999,0.0
1106,857.5021387099999,2.0
1107,858.31031371,1.0
1108,859.11848871,0.0
1109,859.92666371,0.0
1110,860.73483871,1.0
1111,861.54301371,0.0
